change of median rent,College00_16,mdfami00_16,Geo_ID,NYC Neighborhood Tabulation Area name,,,GeoID_Name,"Per-Capita Income, with GEOID",GeoID_Name,Per cha of bla pop,,GeoID_Name,"Per-Capita Income, with GEOID",GeoID_Name,Per cha of bla pop
0.844636252,0.325,0.436373819,36081144100,Bayside-Bayside Hills,,,36081066402,43808,36081107202,N/A,,,,,
0.592195122,0.183,0.733869892,36081144700,Bayside-Bayside Hills,,,36081066403,32518,36081108500,N/A,,,,,
0.799,0.411,0.221238938,36081145101,Auburndale,,,36081066404,N/A,36081109300,-17.65,,,,,
0.759358289,0.206,0.530036969,36081145102,Bayside-Bayside Hills,,,36081066501,39549,36081109700,N/A,,,,,
0.880648899,0.146,0.420264758,36081145900,Auburndale,,,36081066701,36411,36081109900,N/A,,,,,
0.60371517,0.606,0.735865098,36081146300,Bayside-Bayside Hills,,,36081066900,41725,36081111300,-80.9,,,,,
1.030144168,0.070,0.159574468,36081146700,Bayside-Bayside Hills,,,36081067100,49248,36081112300,-84.71,,,,,
0.612840467,0.210,0.146014286,36081147100,Bayside-Bayside Hills,,,36081067700,49253,36081112900,165,,,,,
0.754527163,0.059,0.225439799,36081147900,Douglas Manor-Douglaston-Little Neck,,,36081067900,35481,36081113300,-44.83,,,,,
0.618284637,0.001,0.297049361,36081148300,Douglas Manor-Douglaston-Little Neck,,,36081068000,38965,36081113900,-16.44,,,,,
0.626916525,0.233,0.157165076,36081150701,Douglas Manor-Douglaston-Little Neck,,,36081068200,34994,36081114100,N/A,,,,,
0.634920635,0.017,0.233354276,36081150702,Douglas Manor-Douglaston-Little Neck,,,36081068300,34071,36081114700,N/A,,,,,
0.90645463,0.134,0.28467424,36081152901,Douglas Manor-Douglaston-Little Neck,,,36081068700,33756,36081115100,N/A,,,,,
1.375714286,0.261,0.419083787,36081152902,Douglas Manor-Douglaston-Little Neck,,,36081069000,31919,36081115500,-28.57,,,,,
0.510848126,0.001,-0.099718426,36081155101,Glen Oaks-Floral Park-New Hyde Park,,,36081069300,34921,36081115700,113.89,,,,,
0.749693252,0.048,0.664145818,36081155102,Glen Oaks-Floral Park-New Hyde Park,,,36081069400,36797,36081115900,-51.6,,,,,
4.995475113,2.398,7.2,36081156700,Bellerose,,,36081069500,44996,36081116100,1.08,,,,,
0.829787234,0.240,0.356250463,36081157101,Bellerose,,,36081069701,39658,36081116300,46.63,,,,,
0.905434783,0.208,0.066395735,36081157102,Bellerose,,,36081069702,47031,36081116700,30,,,,,
1.208393632,0.339,0.854947046,36081157901,Glen Oaks-Floral Park-New Hyde Park,,,36081070300,63883,36081117100,-34.18,,,,,
1.060295791,0.066,0.62382944,36081157902,Glen Oaks-Floral Park-New Hyde Park,,,36081070700,56003,36081117500,N/A,,,,,
0.987878788,0.367,0.47261249,36081157903,Glen Oaks-Floral Park-New Hyde Park,,,36081070900,49610,36081118100,-43.48,,,,,
0.572992701,0.092,0.223921105,36081161700,Bellerose,,,36081071100,57159,36081118500,-40.98,,,,,
0.669756663,0.156,0.270421613,36081162100,Bellerose,,,36081071303,48652,36081118700,N/A,,,,,
0.660944206,0.277,0.797123016,36085000300,West New Brighton-New Brighton-St. George,,,36081071304,49595,36081118900,N/A,,,,,
0.648526077,0.335,0.356888707,36085000600,Stapleton-Rosebank,,,36081071305,56973,36081119100,N/A,,,,,
0.483180428,-0.128,0.299125797,36085000700,West New Brighton-New Brighton-St. George,,,36081071306,42713,36081119300,-42.03,,,,,
0.672153635,0.821,0.458625,36085000800,Stapleton-Rosebank,,,36081071600,N/A,36081119500,N/A,,,,,
0.630890052,0.082,0.271280124,36085000900,West New Brighton-New Brighton-St. George,,,36081071701,40977,36081119900,4.76,,,,,
0.629943503,0.147,0.468326496,36085001100,West New Brighton-New Brighton-St. George,,,36081071702,46235,36081120100,230.77,,,,,
0.503259452,0.170,0.174762506,36085001700,Stapleton-Rosebank,,,36081071900,28165,36081120300,N/A,,,,,
1.261136713,0.940,0.529092063,36085001800,Grasmere-Arrochar-Ft. Wadsworth,,,36081072100,46124,36081120500,-16.56,,,,,
0.512971698,0.593,1.150078618,36085002001,Stapleton-Rosebank,,,36081072300,141361,36081120700,161.9,,,,,
0.749435666,0.903,0.6539832,36085002002,Grasmere-Arrochar-Ft. Wadsworth,,,36081072900,62021,36081121100,N/A,,,,,
0.701453104,-0.031,0.158887047,36085002100,Stapleton-Rosebank,,,36081073100,66460,36081121500,20,,,,,
0.853691275,0.571,-0.205298013,36085002700,Stapleton-Rosebank,,,36081073700,60877,36081122300,-20.51,,,,,
1.074168798,0.285,0.696024756,36085002900,Stapleton-Rosebank,,,36081073900,66796,36081122701,-17.76,,,,,
0.482394366,0.018,0.710428263,36085003300,Grymes Hill-Clifton-Fox Hills,,,36081074100,55898,36081122702,12.7,,,,,
0.93715847,0.150,0.193533072,36085003600,Stapleton-Rosebank,,,36081074300,43032,36081124100,43.92,,,,,
0.685208597,0.021,0.035537079,36085003900,Grymes Hill-Clifton-Fox Hills,,,36081074500,32894,36081124700,-53.49,,,,,
1.336158192,0.623,0.532893742,36085004000,Grymes Hill-Clifton-Fox Hills,,,36081074700,43702,36081125700,-64.61,,,,,
0.823924731,0.229,0.538615983,36085004700,Grymes Hill-Clifton-Fox Hills,,,36081074900,101238,36081126500,37.63,,,,,
1.312121212,0.388,0.380412977,36085005000,Grasmere-Arrochar-Ft. Wadsworth,,,36081075701,72942,36081126700,112.58,,,,,
0.577723378,0.239,0.63153933,36085005900,New Brighton-Silver Lake,,,36081075702,62027,36081127700,365.08,,,,,
0.311004785,0.937,0.260902213,36085006400,Grasmere-Arrochar-Ft. Wadsworth,,,36081076901,69340,36081128300,N/A,,,,,
0.694677871,-0.055,0.405322291,36085006700,New Brighton-Silver Lake,,,36081076902,55775,36081129102,N/A,,,,,
0.989056088,0.568,0.393738124,36085007000,Old Town-Dongan Hills-South Beach,,,36081077300,64080,36081129103,84.3,,,,,
0.5328,2.471,1.33126057,36085007400,Grasmere-Arrochar-Ft. Wadsworth,,,36081077500,58173,36081129104,62.53,,,,,
0.792732167,-0.264,-0.127761468,36085007500,New Brighton-Silver Lake,,,36081077902,45772,36081130100,50.65,,,,,
0.689189189,0.245,0.168837524,36085007700,West New Brighton-New Brighton-St. George,,,36081077903,36938,36081133300,-34.15,,,,,
0.404977376,0.445,0.741941379,36085008100,West New Brighton-New Brighton-St. George,,,36081077904,37679,36081133900,N/A,,,,,
0.57493188,0.535,0.084014369,36085009601,Old Town-Dongan Hills-South Beach,,,36081077905,46250,36081134100,N/A,,,,,
0.586075949,0.821,0.658334547,36085009602,Old Town-Dongan Hills-South Beach,,,36081077906,31573,36081134700,-72.74,,,,,
1.099099099,0.135,0.781801664,36085009700,West New Brighton-New Brighton-St. George,,,36081077907,22661,36081136700,592.68,,,,,
0.48516129,0.575,0.130498511,36085010500,New Brighton-Silver Lake,,,36081077908,25514,36081137700,109.09,,,,,
0.78184111,0.612,0.614122213,36085011201,Old Town-Dongan Hills-South Beach,,,36081078800,34949,36081138501,N/A,,,,,
0.507263923,0.953,0.497709347,36085011202,New Dorp-Midland Beach,,,36081079000,31360,36081138502,N/A,,,,,
0.331967213,0.233,0.106674896,36085011401,Old Town-Dongan Hills-South Beach,,,36081079200,38083,36081139900,N/A,,,,,
0.783544304,0.755,0.552198645,36085011402,New Dorp-Midland Beach,,,36081079300,N/A,36081140300,N/A,,,,,
0.628025478,0.076,0.521030806,36085012100,New Brighton-Silver Lake,,,36081079701,24994,36081140901,-56.76,,,,,
0.381997805,0.477,0.518973756,36085012200,New Dorp-Midland Beach,,,36081079702,24075,36081140902,136.84,,,,,
0.607329843,-0.070,0.077458819,36085012500,West New Brighton-New Brighton-St. George,,,36081079900,22808,36081141700,234.88,,,,,
0.505481121,0.931,0.382334796,36085012804,New Dorp-Midland Beach,,,36081080301,23776,36081142900,N/A,,,,,
0.959016393,0.210,0.232787918,36085012805,Oakwood-Oakwood Beach,,,36081080302,29658,36081143500,N/A,,,,,
1.032786885,0.590,0.427297293,36085012806,Oakwood-Oakwood Beach,,,36081080900,33313,36081144100,N/A,,,,,
0.405432596,0.260,0.614347144,36085013201,Oakwood-Oakwood Beach,,,36081081400,29075,36081144700,-52.34,,,,,
0.835178352,0.555,0.29018353,36085013203,Great Kills,,,36081081800,29949,36081145101,N/A,,,,,
0.618119266,0.585,0.601010176,36085013204,Oakwood-Oakwood Beach,,,36081083700,28977,36081145102,-40,,,,,
0.651685393,1.788,0.121059186,36085013301,West New Brighton-New Brighton-St. George,,,36081083800,28919,36081145900,-73.17,,,,,
0.693402329,0.141,0.199066288,36085013302,West New Brighton-New Brighton-St. George,,,36081084000,31774,36081146300,176,,,,,
0.447031432,0.074,0.159142145,36085013400,New Dorp-Midland Beach,,,36081084500,24174,36081146700,N/A,,,,,
0.575797872,0.569,0.468868484,36085013800,Oakwood-Oakwood Beach,,,36081084601,34024,36081147100,N/A,,,,,
0.735694823,0.694,0.825295455,36085014100,West New Brighton-New Brighton-St. George,,,36081084602,23334,36081147900,N/A,,,,,
0.552971576,0.506,0.531353084,36085014604,Great Kills,,,36081084901,23796,36081148300,7.69,,,,,
0.586466165,0.339,0.702395733,36085014605,Great Kills,,,36081084902,20994,36081150701,N/A,,,,,
1.0968523,0.542,0.554869733,36085014606,Great Kills,,,36081085300,30899,36081150702,N/A,,,,,
1.007185629,0.514,0.164098475,36085014607,Great Kills,,,36081085500,22585,36081152901,-51.84,,,,,
1.102994012,0.354,0.187881049,36085014608,Great Kills,,,36081085700,28672,36081152902,N/A,,,,,
0.491442543,0.418,0.571561338,36085014700,Westerleigh,,,36081085900,29239,36081155101,N/A,,,,,
0.445322793,0.386,0.821615525,36085015100,Westerleigh,,,36081086100,22149,36081155102,38.41,,,,,
0.223880597,0.286,0.724296973,36085015601,Great Kills,,,36081086300,24038,36081156700,-38.18,,,,,
0.579325197,0.160,0.254065041,36085015602,Annadale-Huguenot-Prince's Bay-Eltingville,,,36081086400,29082,36081157101,49.46,,,,,
1.488428745,0.596,0.292705784,36085015603,Great Kills,,,36081086500,36238,36081157102,73.24,,,,,
0.986873508,0.353,0.107404992,36085016901,Westerleigh,,,36081086900,32810,36081157901,312.82,,,,,
0.413245033,0.411,0.371855307,36085017005,Annadale-Huguenot-Prince's Bay-Eltingville,,,36081087100,34026,36081157902,481.82,,,,,
0.55707196,0.991,0.443314286,36085017007,Arden Heights,,,36081088400,44776,36081161700,-47.62,,,,,
0.144208038,0.387,0.192068979,36085017008,Arden Heights,,,36081088902,26328,36081162100,21.17,,,,,
0.494310999,0.489,0.288024454,36085017009,Arden Heights,,,36081088903,28459,36081990100,N/A,,,,,
0.440401506,0.308,0.379907199,36085017010,Arden Heights,,,36081089201,50370,36085000300,-40.42,,,,,
0.315545244,0.307,0.290692425,36085017011,Annadale-Huguenot-Prince's Bay-Eltingville,,,36081089202,N/A,36085000600,5.46,,,,,
0.5,0.463,0.195331847,36085017012,Annadale-Huguenot-Prince's Bay-Eltingville,,,36081090700,25059,36085000700,32.77,,,,,
-0.016393443,0.294,0.355333949,36085017300,New Springville-Bloomfield-Travis,,,36081091602,N/A,36085000800,152.63,,,,,
0.389851485,0.648,0.369982377,36085017600,Annadale-Huguenot-Prince's Bay-Eltingville,,,36081091603,55655,36085000900,-3.84,,,,,
0.459266802,0.341,0.431274647,36085017700,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,,,36081091604,N/A,36085001100,50.63,,,,,
0.266832918,0.184,1.010971787,36085018100,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,,,36081091800,34546,36085001700,-17.89,,,,,
1.002515723,0.676,0.404556029,36085018701,Westerleigh,,,36081091900,26183,36085001800,-43.08,,,,,
0.152562574,0.096,0.385691224,36085018702,New Springville-Bloomfield-Travis,,,36081092200,74373,36085002001,29.87,,,,,
0.475765306,0.300,0.161639448,36085018901,Westerleigh,,,36081092500,21626,36085002002,-33.58,,,,,
0.749706228,0.050,0.192106038,36085018902,New Springville-Bloomfield-Travis,,,36081092800,54813,36085002100,17.52,,,,,
0.73433584,0.662,0.554650539,36085019700,Westerleigh,,,36081092900,28271,36085002700,58.93,,,,,
0.630829016,0.362,0.451707064,36085019800,Annadale-Huguenot-Prince's Bay-Eltingville,,,36081093401,44195,36085002900,-16.69,,,,,
0.617610063,0.514,0.293468196,36085020100,Westerleigh,,,36081093402,44653,36085003300,22.08,,,,,
0.756923077,-0.052,0.273096905,36085020700,Port Richmond,,,36081093800,28777,36085003600,648,,,,,
0.800671892,0.300,0.390324489,36085020801,Rossville-Woodrow,,,36081093900,33968,36085003900,-12.26,,,,,
0.478991597,0.674,0.430784844,36085020803,Rossville-Woodrow,,,36081094201,37181,36085004000,-13.16,,,,,
0.438188494,0.101,0.33014165,36085020804,Rossville-Woodrow,,,36081094202,26602,36085004700,-2.88,,,,,
0.404151404,0.462,0.219547536,36085021300,Port Richmond,,,36081094203,34479,36085005000,1044.74,,,,,
0.344224037,1.266,0.295196978,36085022300,Mariner's Harbor-Arlington-Port Ivory-Graniteville,,,36081094500,37936,36085005900,141.94,,,,,
0.722222222,0.751,0.612340089,36085022600,Charleston-Richmond Valley-Tottenville,,,36081094700,26804,36085006400,49.06,,,,,
1.176151762,0.096,0.436922599,36085023100,Mariner's Harbor-Arlington-Port Ivory-Graniteville,,,36081095400,30483,36085006700,30.09,,,,,
0.27388535,1.754,0.194880809,36085023900,Mariner's Harbor-Arlington-Port Ivory-Graniteville,,,36081096400,32447,36085007000,261.63,,,,,
0.670072993,0.297,0.173813371,36085024401,Charleston-Richmond Valley-Tottenville,,,36081097202,13557,36085007400,-38.67,,,,,
0.881751825,0.684,0.531436732,36085024402,Charleston-Richmond Valley-Tottenville,,,36081097204,23149,36085007500,-14.27,,,,,
0.849030471,1.463,0.438845273,36085024700,Port Richmond,,,36081097205,12231,36085007700,-8.43,,,,,
0.47375,0.708,0.197168917,36085024800,Charleston-Richmond Valley-Tottenville,,,36081097206,38079,36085008100,35.78,,,,,
0.992327366,0.197,0.53056322,36085025100,Port Richmond,,,36081097207,N/A,36085008900,N/A,,,,,
0.819883041,0.313,0.212007796,36085027301,New Springville-Bloomfield-Travis,,,36081097300,53839,36085009601,69.33,,,,,
0.891925466,-0.041,0.304674272,36085027302,New Springville-Bloomfield-Travis,,,36081098100,43175,36085009602,N/A,,,,,
0.373767258,0.237,0.448310863,36085027702,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,,,36081098700,51539,36085010500,13.45,,,,,
0.811794228,0.054,0.638927242,36085027704,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,,,36081099100,55336,36085011201,N/A,,,,,
0.707446809,-0.011,0.611650485,36085027705,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,,,36081099200,21116,36085011202,445.45,,,,,
0.799202128,0.071,0.509902913,36085027706,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,,,36081099701,48181,36085011401,33.24,,,,,
0.377805486,0.416,0.437162819,36085027900,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,,,36081099703,60328,36085011402,48.19,,,,,
0.838974359,0.620,0.4459048,36085029102,New Springville-Bloomfield-Travis,,,36081099704,56979,36085012100,220,,,,,
0.297845374,0.011,0.163261542,36085029103,New Springville-Bloomfield-Travis,,,36081099705,55000,36085012200,N/A,,,,,
0.948621554,0.064,0.332391727,36085029104,New Springville-Bloomfield-Travis,,,36081099801,30892,36085012500,-19.22,,,,,
0.62377451,0.712,0.343428342,36085030301,Mariner's Harbor-Arlington-Port Ivory-Graniteville,,,36081099802,34349,36085012804,15.79,,,,,
0.939497717,0.659,0.534192342,36085030302,Mariner's Harbor-Arlington-Port Ivory-Graniteville,,,36081099900,N/A,36085012805,N/A,,,,,
0.103359173,0.667,0.298635278,36085031901,Mariner's Harbor-Arlington-Port Ivory-Graniteville,,,36081100801,36552,36085012806,770.53,,,,,
0.687927107,0.545,-0.116229245,36085031902,Mariner's Harbor-Arlington-Port Ivory-Graniteville,,,36081100803,21249,36085013201,N/A,,,,,
0.856164384,-0.253,0.390868322,36085032300,Mariner's Harbor-Arlington-Port Ivory-Graniteville,,,36081100804,37993,36085013203,-46.27,,,,,
,,,,,,,36081101002,32369,36085013204,N/A,,,,,
,,,,,,,36081101003,22248,36085013301,-20.02,,,,,
,,,,,,,36081101004,22686,36085013302,6.25,,,,,
,,,,,,,36081101700,36225,36085013400,-59.38,,,,,
,,,,,,,36081102900,37485,36085013800,N/A,,,,,
,,,,,,,36081103201,15142,36085014100,28.62,,,,,
,,,,,,,36081103202,25828,36085014604,-50,,,,,
,,,,,,,36081103300,38306,36085014605,N/A,,,,,
,,,,,,,36081103900,31882,36085014606,N/A,,,,,
,,,,,,,36081104700,33704,36085014607,-25.21,,,,,
,,,,,,,36081105900,50142,36085014608,7.76,,,,,
,,,,,,,36081107201,43778,36085014700,16.85,,,,,
,,,,,,,36081107202,N/A,36085015100,-75.51,,,,,
,,,,,,,36081108500,38930,36085015400,N/A,,,,,
,,,,,,,36081109300,54687,36085015601,N/A,,,,,
,,,,,,,36081109700,56590,36085015602,N/A,,,,,
,,,,,,,36081109900,41826,36085015603,-59.38,,,,,
,,,,,,,36081111300,44448,36085016901,381.48,,,,,
,,,,,,,36081112300,43682,36085017005,N/A,,,,,
,,,,,,,36081112900,56367,36085017007,110.9,,,,,
,,,,,,,36081113300,47740,36085017008,N/A,,,,,
,,,,,,,36081113900,36328,36085017009,-44.44,,,,,
,,,,,,,36081114100,52333,36085017010,-59.65,,,,,
,,,,,,,36081114700,38585,36085017011,N/A,,,,,
,,,,,,,36081115100,43561,36085017012,N/A,,,,,
,,,,,,,36081115500,31137,36085017300,11.89,,,,,
,,,,,,,36081115700,27997,36085017600,42.11,,,,,
,,,,,,,36081115900,34613,36085017700,6.25,,,,,
,,,,,,,36081116100,20042,36085018100,20,,,,,
,,,,,,,36081116301,20748,36085018701,-22.03,,,,,
,,,,,,,36081116302,25422,36085018702,0.22,,,,,
,,,,,,,36081116700,23601,36085018901,541.82,,,,,
,,,,,,,36081117100,29929,36085018902,26.09,,,,,
,,,,,,,36081117500,37499,36085019700,N/A,,,,,
,,,,,,,36081118100,38266,36085019800,-18.27,,,,,
,,,,,,,36081118500,22721,36085020100,808.11,,,,,
,,,,,,,36081118700,23214,36085020801,N/A,,,,,
,,,,,,,36081118900,38727,36085020803,N/A,,,,,
,,,,,,,36081119100,24267,36085020804,N/A,,,,,
,,,,,,,36081119300,33129,36085021300,17.9,,,,,
,,,,,,,36081119500,31611,36085022300,48.3,,,,,
,,,,,,,36081119900,33697,36085022600,-50.85,,,,,
,,,,,,,36081120100,27411,36085022800,N/A,,,,,
,,,,,,,36081120300,26152,36085023100,39.55,,,,,
,,,,,,,36081120500,25160,36085023900,46.65,,,,,
,,,,,,,36081120701,34886,36085024401,N/A,,,,,
,,,,,,,36081120702,N/A,36085024402,12.73,,,,,
,,,,,,,36081121100,N/A,36085024700,99.24,,,,,
,,,,,,,36081121500,34038,36085024800,N/A,,,,,
,,,,,,,36081122300,46976,36085025100,-54,,,,,
,,,,,,,36081122702,19583,36085027301,63.92,,,,,
,,,,,,,36081122703,28606,36085027302,59.18,,,,,
,,,,,,,36081122704,30858,36085027702,11.61,,,,,
,,,,,,,36081124100,42206,36085027704,N/A,,,,,
,,,,,,,36081124700,40648,36085027705,267.79,,,,,
,,,,,,,36081125700,27904,36085027706,801.03,,,,,
,,,,,,,36081126500,41079,36085027900,N/A,,,,,
,,,,,,,36081126700,17042,36085029102,532.65,,,,,
,,,,,,,36081127700,68502,36085029103,-6.98,,,,,
,,,,,,,36081128300,N/A,36085029104,221.03,,,,,
,,,,,,,36081129102,46043,36085030301,47.1,,,,,
,,,,,,,36081129103,42527,36085030302,12.01,,,,,
,,,,,,,36081129104,45630,36085031901,-21.25,,,,,
,,,,,,,36081130100,42573,36085031902,14.48,,,,,
,,,,,,,36081133300,40141,36085032300,88.57,,,,,
,,,,,,,36081133900,53078,36085990100,N/A,,,,,
,,,,,,,36081134100,35075,,,,,,,
,,,,,,,36081134701,32791,,,,,,,
,,,,,,,36081134702,43431,,,,,,,
,,,,,,,36081136700,35335,,,,,,,
,,,,,,,36081137700,37894,,,,,,,
,,,,,,,36081138501,39760,,,,,,,
,,,,,,,36081138502,21644,,,,,,,
,,,,,,,36081139900,48744,,,,,,,
,,,,,,,36081140300,33716,,,,,,,
,,,,,,,36081140901,35781,,,,,,,
,,,,,,,36081140902,34098,,,,,,,
,,,,,,,36081141700,31127,,,,,,,
,,,,,,,36081142900,34215,,,,,,,
,,,,,,,36081143500,40823,,,,,,,
,,,,,,,36081144100,46009,,,,,,,
,,,,,,,36081144700,34634,,,,,,,
,,,,,,,36081145101,38738,,,,,,,
,,,,,,,36081145102,34422,,,,,,,
,,,,,,,36081145900,40898,,,,,,,
,,,,,,,36081146300,35264,,,,,,,
,,,,,,,36081146700,57822,,,,,,,
,,,,,,,36081147100,42736,,,,,,,
,,,,,,,36081147900,48863,,,,,,,
,,,,,,,36081148300,62981,,,,,,,
,,,,,,,36081150701,52020,,,,,,,
,,,,,,,36081150702,51551,,,,,,,
,,,,,,,36081152901,39219,,,,,,,
,,,,,,,36081152902,51584,,,,,,,
,,,,,,,36081155101,190168,,,,,,,
,,,,,,,36081155103,50392,,,,,,,
,,,,,,,36081155104,43616,,,,,,,
,,,,,,,36081156700,19980,,,,,,,
,,,,,,,36081157101,47004,,,,,,,
