Geography Type Description,Geography Name,Sits in State,GeoID,Formatted GeoID,Percent Black or African American Population,Data Time Period,Geographic Vintage,Data Source,Selected Location
GeoID_Description,GeoID_Name,SitsinState,GeoID,GeoID_Formatted,ppopbk,TimeFrame,GeoVintage,Source,Location
Census Tract,36081120500,NY,36081120500,36081120500,1.21,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081120701,NY,36081120701,36081120701,1.54,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081120702,NY,36081120702,36081120702,N/A,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081121100,NY,36081121100,36081121100,N/A,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081121500,NY,36081121500,36081121500,1.92,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081122300,NY,36081122300,36081122300,1.47,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081122702,NY,36081122702,36081122702,35.11,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081122703,NY,36081122703,36081122703,14.72,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081122704,NY,36081122704,36081122704,9.23,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081124100,NY,36081124100,36081124100,6.82,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081124700,NY,36081124700,36081124700,1.66,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081125700,NY,36081125700,36081125700,13.12,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081126500,NY,36081126500,36081126500,6.65,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081126700,NY,36081126700,36081126700,13.92,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081127700,NY,36081127700,36081127700,4.28,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081128300,NY,36081128300,36081128300,N/A,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081129102,NY,36081129102,36081129102,3.2,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081129103,NY,36081129103,36081129103,3.44,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081129104,NY,36081129104,36081129104,3.8,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081130100,NY,36081130100,36081130100,15.16,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081133300,NY,36081133300,36081133300,1.89,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081133900,NY,36081133900,36081133900,1.03,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081134100,NY,36081134100,36081134100,1.72,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081134701,NY,36081134701,36081134701,13.74,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081134702,NY,36081134702,36081134702,9.85,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081136700,NY,36081136700,36081136700,1.5,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081137700,NY,36081137700,36081137700,6.33,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081138501,NY,36081138501,36081138501,1.66,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081138502,NY,36081138502,36081138502,0,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081139900,NY,36081139900,36081139900,1.19,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081140300,NY,36081140300,36081140300,1.66,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081140901,NY,36081140901,36081140901,2.84,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081140902,NY,36081140902,36081140902,1.03,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081141700,NY,36081141700,36081141700,1.67,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081142900,NY,36081142900,36081142900,1.13,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081143500,NY,36081143500,36081143500,0.85,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081144100,NY,36081144100,36081144100,1.66,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081144700,NY,36081144700,36081144700,11.59,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081145101,NY,36081145101,36081145101,0.73,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081145102,NY,36081145102,36081145102,3.66,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081145900,NY,36081145900,36081145900,1.08,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081146300,NY,36081146300,36081146300,4.3,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081146700,NY,36081146700,36081146700,2.57,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081147100,NY,36081147100,36081147100,1.42,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081147900,NY,36081147900,36081147900,1.33,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081148300,NY,36081148300,36081148300,0.71,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081150701,NY,36081150701,36081150701,0.79,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081150702,NY,36081150702,36081150702,1.18,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081152901,NY,36081152901,36081152901,3.43,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081152902,NY,36081152902,36081152902,1.45,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081155101,NY,36081155101,36081155101,0.82,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081155103,NY,36081155103,36081155103,9.6,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081155104,NY,36081155104,36081155104,9.26,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081156700,NY,36081156700,36081156700,26.53,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081157101,NY,36081157101,36081157101,5.24,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081157102,NY,36081157102,36081157102,4.46,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081157901,NY,36081157901,36081157901,2.6,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081157902,NY,36081157902,36081157902,4.31,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081157903,NY,36081157903,36081157903,3.7,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081161700,NY,36081161700,36081161700,5.57,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081162100,NY,36081162100,36081162100,7.69,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081990100,NY,36081990100,36081990100,N/A,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085000300,NY,36085000300,36085000300,17.08,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085000600,NY,36085000600,36085000600,8.64,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085000700,NY,36085000700,36085000700,47.5,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085000800,NY,36085000800,36085000800,5.04,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085000900,NY,36085000900,36085000900,39.96,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085001100,NY,36085001100,36085001100,34.51,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085001700,NY,36085001700,36085001700,18.18,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085001800,NY,36085001800,36085001800,10.1,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085002001,NY,36085002001,36085002001,3.41,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085002002,NY,36085002002,36085002002,3.48,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085002100,NY,36085002100,36085002100,30.29,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085002700,NY,36085002700,36085002700,30.89,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085002900,NY,36085002900,36085002900,46.38,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085003300,NY,36085003300,36085003300,23.01,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085003600,NY,36085003600,36085003600,6.38,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085003900,NY,36085003900,36085003900,22.81,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085004001,NY,36085004001,36085004001,32.25,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085004002,NY,36085004002,36085004002,26.84,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085004003,NY,36085004003,36085004003,70.46,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085004004,NY,36085004004,36085004004,28.07,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085004700,NY,36085004700,36085004700,10.65,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085005000,NY,36085005000,36085005000,5.1,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085005901,NY,36085005901,36085005901,5.05,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085005902,NY,36085005902,36085005902,N/A,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085006400,NY,36085006400,36085006400,12.6,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085006700,NY,36085006700,36085006700,5.64,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085007001,NY,36085007001,36085007001,1.94,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085007002,NY,36085007002,36085007002,4.42,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085007400,NY,36085007400,36085007400,5.12,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085007500,NY,36085007500,36085007500,22,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085007700,NY,36085007700,36085007700,43.25,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085008100,NY,36085008100,36085008100,30.36,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085009601,NY,36085009601,36085009601,2.33,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085009602,NY,36085009602,36085009602,2.55,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085009701,NY,36085009701,36085009701,32.24,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085009702,NY,36085009702,36085009702,N/A,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085010500,NY,36085010500,36085010500,18.03,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085011201,NY,36085011201,36085011201,1.73,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085011203,NY,36085011203,36085011203,1.87,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085011204,NY,36085011204,36085011204,10.87,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085011401,NY,36085011401,36085011401,18.37,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085011402,NY,36085011402,36085011402,2.25,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085012100,NY,36085012100,36085012100,0.97,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085012200,NY,36085012200,36085012200,0.94,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085012500,NY,36085012500,36085012500,15.39,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085012804,NY,36085012804,36085012804,2.45,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085012805,NY,36085012805,36085012805,1.09,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085012806,NY,36085012806,36085012806,7.85,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085013201,NY,36085013201,36085013201,2.05,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085013203,NY,36085013203,36085013203,0.57,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085013204,NY,36085013204,36085013204,0.65,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085013301,NY,36085013301,36085013301,51.99,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085013302,NY,36085013302,36085013302,32.2,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085013400,NY,36085013400,36085013400,1.86,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085013800,NY,36085013800,36085013800,0.54,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085014100,NY,36085014100,36085014100,14.92,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085014604,NY,36085014604,36085014604,0.9,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085014605,NY,36085014605,36085014605,0.5,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085014606,NY,36085014606,36085014606,1.02,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085014607,NY,36085014607,36085014607,0.82,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085014608,NY,36085014608,36085014608,0.19,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085014700,NY,36085014700,36085014700,2.64,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085015100,NY,36085015100,36085015100,1.87,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085015400,NY,36085015400,36085015400,N/A,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085015601,NY,36085015601,36085015601,0.87,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085015602,NY,36085015602,36085015602,0.32,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085015603,NY,36085015603,36085015603,0.61,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085016901,NY,36085016901,36085016901,2.99,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085017005,NY,36085017005,36085017005,0.85,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085017007,NY,36085017007,36085017007,3.64,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085017009,NY,36085017009,36085017009,0.65,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085017011,NY,36085017011,36085017011,0.57,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085017012,NY,36085017012,36085017012,0.69,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085017013,NY,36085017013,36085017013,2.88,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085017014,NY,36085017014,36085017014,1.39,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085017015,NY,36085017015,36085017015,0.59,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085017016,NY,36085017016,36085017016,0.39,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085017300,NY,36085017300,36085017300,22.92,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085017600,NY,36085017600,36085017600,0.39,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085017701,NY,36085017701,36085017701,0.89,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085017702,NY,36085017702,36085017702,0.64,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085018100,NY,36085018100,36085018100,4.03,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085018701,NY,36085018701,36085018701,4.41,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085018703,NY,36085018703,36085018703,7.17,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085018704,NY,36085018704,36085018704,2.51,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085018901,NY,36085018901,36085018901,2.59,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085018902,NY,36085018902,36085018902,3.2,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085019700,NY,36085019700,36085019700,2.81,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085019800,NY,36085019800,36085019800,1.09,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085020100,NY,36085020100,36085020100,6.45,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085020701,NY,36085020701,36085020701,33.23,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085020702,NY,36085020702,36085020702,30.12,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085020803,NY,36085020803,36085020803,0.91,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085020804,NY,36085020804,36085020804,0.45,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085020805,NY,36085020805,36085020805,0.96,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085020806,NY,36085020806,36085020806,1.55,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085021300,NY,36085021300,36085021300,17.67,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085022300,NY,36085022300,36085022300,38.67,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085022601,NY,36085022601,36085022601,1.45,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085022602,NY,36085022602,36085022602,1.55,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085022801,NY,36085022801,36085022801,2.11,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085022802,NY,36085022802,36085022802,20,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085023100,NY,36085023100,36085023100,27.77,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085023900,NY,36085023900,36085023900,21.08,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085024401,NY,36085024401,36085024401,0.69,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085024402,NY,36085024402,36085024402,0.52,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085024700,NY,36085024700,36085024700,25.41,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085024800,NY,36085024800,36085024800,1.4,2020,2020,Census,"New York (City, 2020)"
Census Tract,36085025100,NY,36085025100,36085025100,2.65,2020,2020,Census,"New York (City, 2020)"
